0.0353842019	,	0.2542881691	,	-0.3052179634	,	-0.2623080628	,	0.1281151665	,	0.2057314823	,	0.218626903	,	0.0422228317	,	-0.0887663831	,	-0.0621408973	,	0.0364881038	,	0.2298026242	,	0.2401461949	,	0.2014307836	,	0.0510548489	,	0.0547558118	,	0.042798871	,	0.0391277201	,	0.077691588	,	0.0663461038	,	2
0.0264133574	,	0.2215676237	,	-0.3253567005	,	-0.2363838147	,	0.1200999112	,	0.212423457	,	0.1877379095	,	0.0487202382	,	-0.0970945315	,	-0.070367259	,	0.0321430491	,	0.2339805551	,	0.2462856486	,	0.209380642	,	0.0539420053	,	0.0426996361	,	0.0505818777	,	0.0316945844	,	0.0589617663	,	0.066022556	,	2
-0.0024460664	,	0.1938331906	,	-0.3619246216	,	-0.2841994504	,	0.1185216744	,	0.2203142191	,	0.1328245046	,	0.0480967719	,	-0.103489059	,	-0.0751600692	,	0.0361989507	,	0.2273490217	,	0.251900347	,	0.2243357586	,	0.0565621229	,	0.0390244504	,	0.0708586166	,	0.030743593	,	0.0587663722	,	0.078622756	,	2
-0.0036458809	,	0.2365157314	,	-0.3095712904	,	-0.2610105874	,	0.1223872789	,	0.2259587511	,	0.1326056242	,	0.0478658662	,	-0.09893038	,	-0.0597057408	,	0.0413794575	,	0.238969495	,	0.2460654808	,	0.2207194903	,	0.057134004	,	0.0358015847	,	0.0667216428	,	0.0365279508	,	0.0636587204	,	0.072461047	,	2
-0.0286638931	,	0.1713240314	,	-0.3907129301	,	-0.2604388135	,	0.1107279361	,	0.2459875733	,	0.0729044407	,	0.0513044965	,	-0.0982529306	,	-0.084378127	,	0.0488233089	,	0.2270134491	,	0.2462581676	,	0.2191805728	,	0.0491570761	,	0.0372113205	,	0.0837329243	,	0.0325874769	,	0.0599265637	,	0.0791590609	,	2
-0.0013539584	,	0.0276916988	,	-0.2315577026	,	-0.1285235595	,	0.1084729179	,	0.2661461203	,	0.1146685163	,	0.0578636856	,	-0.0898691708	,	-0.0617597252	,	0.1316828903	,	0.3189438576	,	0.314181021	,	0.3051128335	,	0.0620222351	,	0.0911516584	,	0.2130572835	,	0.0495836755	,	0.0743857493	,	0.0726603009	,	2
-0.1034442077	,	-0.1033380705	,	-0.1453684452	,	-0.1444941576	,	0.1092751539	,	0.3113487058	,	-0.1088070709	,	0.0667784822	,	-0.0890260518	,	-0.0895894351	,	0.2275934931	,	0.3023728628	,	0.3389472655	,	0.3068763723	,	0.080835097	,	0.1427110709	,	0.4254120459	,	0.0491841398	,	0.0815817322	,	0.0790032939	,	2
0.1239002635	,	0.1416172226	,	-0.0198447822	,	-0.0598898685	,	0.1106151063	,	0.1730356689	,	0.3712453062	,	0.0556317337	,	-0.0994184502	,	-0.0628571091	,	0.278277894	,	0.2707425599	,	0.3240784144	,	0.2172042592	,	0.0586091108	,	0.2057432242	,	0.5033295999	,	0.0671154191	,	0.080275271	,	0.0680467056	,	2
-0.2310791153	,	-0.4905699267	,	-0.0718866028	,	-0.0752440687	,	0.1033687504	,	0.2330862275	,	-0.3413431974	,	0.0581521811	,	-0.1097792973	,	-0.0599988982	,	0.0227654624	,	0.0119065238	,	0.0382315337	,	0.0213979985	,	0.0118721847	,	0.010886747	,	0.0240965417	,	0.0181492581	,	0.0176881105	,	0.0117611556	,	3
-0.2472317617	,	-0.48565738	,	-0.0999517754	,	-0.0607324811	,	0.1070270399	,	0.2294331113	,	-0.3612219085	,	0.0515761467	,	-0.1107071256	,	-0.0647438448	,	0.0121915098	,	0.0037952469	,	0.0061464373	,	0.0093269883	,	0.0047450861	,	0.0048421909	,	0.0055613666	,	0.0108575259	,	0.0056381804	,	0.0051449917	,	3
